Sr.no,Dealer,Product,Sales
1361,1046,1740,124
1362,1531,2594,47
1363,1178,1575,43
1364,1469,2912,29
1365,1456,2289,119
1366,1598,2893,100
1367,1206,1149,99
1368,1593,2772,23
1369,1282,2257,24
1370,1432,2864,107
1371,1224,2632,2
1372,1148,2708,74
1373,1446,2980,142
1374,1025,2102,121
1375,1462,1613,173
1376,1415,1210,12
1377,1025,1045,15
1378,1258,2545,53
1379,1332,2288,188
1380,1306,1272,95
1381,1268,2793,1
1382,1352,2461,16
1383,1374,2202,2
1384,1190,1748,86
1385,1053,2459,144
1386,1124,2957,4
1387,1339,1270,46
1388,1327,2519,2
1389,1644,1456,0
1390,1632,1822,46
1391,1597,2541,225
1392,1454,2423,71
1393,1349,1077,202
1394,1582,1455,107
1395,1612,1718,22
1396,1295,1820,247
1397,1102,1662,5
1398,1490,1475,10
1399,1559,2079,113
1400,1313,2547,86
1401,1262,2826,230
1402,1099,1713,111
1403,1477,1746,164
1404,1616,1669,181
1405,1144,2220,10
1406,1412,2700,77
1407,1175,1473,123
1408,1407,1948,10
1409,1027,2338,30
1410,1371,1249,120
1411,1121,2828,57
1412,1182,2547,48
1413,1427,2176,62
1414,1076,1611,54
1415,1189,1746,67
1416,1309,2233,81
1417,1374,2154,26
1418,1316,2818,109
1419,1626,1614,8
1420,1085,1184,133
1421,1047,2138,8
1422,1505,1243,13
1423,1103,2355,53
1424,1207,2817,34
1425,1486,2397,97
1426,1491,1482,8
1427,1408,1866,23
1428,1038,1753,67
1429,1185,2568,1
1430,1359,2261,145
1431,1121,2912,215
1432,1539,2393,6
1433,1536,1074,36
1434,1199,2931,9
1435,1271,2635,121
1436,1426,2113,73
1437,1081,1080,109
1438,1467,2380,85
1439,1304,1074,54
1440,1393,2430,9
1441,1489,2053,24
1442,1092,2288,2
1443,1116,2718,185
1444,1518,1930,33
1445,1218,1906,31
1446,1234,2725,17
1447,1200,2327,111
1448,1602,1344,71
1449,1339,1609,232
1450,1119,2741,52
1451,1453,2418,26
1452,1209,1412,5
1453,1018,1329,179
1454,1242,2954,184
1455,1589,1790,7
1456,1413,1374,4
1457,1260,2671,13
1458,1073,1026,59
1459,1424,2187,198
1460,1225,1501,144
1461,1544,1346,91
1462,1277,2191,1
1463,1120,2235,64
1464,1536,2751,44
1465,1254,2826,191
1466,1567,2023,61
1467,1082,1978,179
1468,1206,2398,24
1469,1502,1791,122
1470,1014,2065,116
1471,1436,2756,75
1472,1311,1337,16
1473,1478,1266,86
1474,1243,1673,72
1475,1159,1031,98
1476,1561,1225,7
1477,1004,2281,118
1478,1375,2847,7
1479,1140,1008,31
1480,1626,2726,5
1481,1152,1965,133
1482,1402,1660,72
1483,1499,1052,233
1484,1338,1595,24
1485,1634,2933,56
1486,1590,2865,42
1487,1272,1403,7
1488,1031,2954,43
1489,1437,2081,2
1490,1235,2564,167
1491,1071,1668,9
1492,1298,1532,30
1493,1149,1622,204
1494,1120,1700,0
1495,1357,2563,132
1496,1158,1166,113
1497,1174,2507,52
1498,1086,2442,21
1499,1306,1830,70
1500,1559,1028,99
1501,1325,1791,239
1502,1391,1115,196
1503,1508,2991,223
1504,1320,1823,17
1505,1239,2688,181
1506,1029,1258,188
1507,1415,1787,12
1508,1317,1455,27
1509,1445,1237,3
1510,1449,1893,70
1511,1386,1520,50
1512,1626,1700,40
1513,1232,2826,21
1514,1389,1737,82
1515,1205,2383,200
1516,1585,1353,38
1517,1483,1980,4
1518,1135,2597,180
1519,1494,1579,131
1520,1006,2924,29
1521,1493,2220,3
1522,1092,2485,50
1523,1427,2845,21
1524,1119,1833,242
1525,1568,2013,10
1526,1292,1497,225
1527,1260,1377,2
1528,1259,1791,21
1529,1626,1006,13
1530,1631,2065,65
1531,1467,2751,63
1532,1425,2680,69
1533,1216,2115,273
1534,1538,2393,35
1535,1021,2875,47
1536,1378,1635,18
1537,1019,1047,11
1538,1602,2622,208
1539,1465,2596,12
1540,1626,2122,58
1541,1291,1451,17
1542,1265,1725,24
1543,1091,1999,78
1544,1241,2391,98
1545,1515,1061,13
1546,1484,2029,7
1547,1404,1203,125
1548,1309,1780,96
1549,1204,1541,147
1550,1210,2134,7
1551,1558,1739,25
1552,1548,1463,1
1553,1007,2351,177
1554,1384,1523,44
1555,1357,1805,76
1556,1030,2715,52
1557,1595,2739,29
1558,1436,2373,6
1559,1608,2619,201
1560,1189,1374,131
1561,1219,1703,29
1562,1105,2225,167
1563,1526,1559,85
1564,1229,1061,13
1565,1309,2689,128
1566,1219,1105,94
1567,1214,2030,181
1568,1105,1021,20
1569,1525,2436,106
1570,1379,1551,10
1571,1394,2312,15
1572,1283,2098,110
1573,1028,1139,144
1574,1019,1827,212
1575,1582,2546,200
1576,1570,1184,38
1577,1616,1176,78
1578,1031,2509,184
1579,1169,2027,157
1580,1576,2225,13
1581,1298,2329,67
1582,1255,1977,1
1583,1578,2119,39
1584,1577,2615,113
1585,1305,1497,255
1586,1495,1806,84
1587,1276,2798,57
1588,1120,2405,110
1589,1377,2597,120
1590,1032,1282,38
1591,1326,1971,150
1592,1003,1724,48
1593,1058,2137,52
1594,1501,1562,140
1595,1290,1958,11
1596,1304,1714,46
1597,1317,2338,119
1598,1606,2894,23
1599,1149,2996,47
1600,1022,2172,102
1601,1125,2714,249
1602,1233,1982,32
1603,1135,2820,130
1604,1298,1596,28
1605,1187,2264,44
1606,1546,1188,40
1607,1185,2093,59
1608,1029,1532,8
1609,1503,2803,19
1610,1242,1400,112
1611,1633,1234,9
1612,1537,2283,22
1613,1624,2795,103
1614,1079,1231,15
1615,1244,2059,95
1616,1591,2217,41
1617,1648,2349,42
1618,1203,2329,5
1619,1338,2977,6
1620,1563,1802,60
1621,1444,1720,113
1622,1646,2348,11
1623,1535,1560,40
1624,1017,1535,28
1625,1529,1341,55
1626,1420,2756,257
1627,1387,1532,15
1628,1636,1416,110
1629,1195,2060,10
1630,1194,2898,10
1631,1624,2955,154
1632,1365,1582,81
1633,1049,2267,161
1634,1129,1411,67
1635,1083,2718,41
1636,1246,1665,38
1637,1334,2286,90
1638,1198,2216,118
1639,1084,1605,17
1640,1508,1707,13
1641,1479,2987,13
1642,1310,1950,187
1643,1640,1760,189
1644,1505,1831,21
1645,1635,2294,28
1646,1610,1698,140
1647,1306,1294,11
1648,1432,2943,71
1649,1299,1945,53
1650,1495,2610,34
1651,1640,2948,177
1652,1050,2784,6
1653,1178,2092,69
1654,1128,1751,76
1655,1334,2284,28
1656,1588,1022,17
1657,1613,2418,219
1658,1198,2042,26
1659,1443,1045,67
1660,1275,1181,196
1661,1106,1842,22
1662,1118,1393,10
1663,1575,2748,76
1664,1021,2284,33
1665,1084,2709,24
1666,1338,1665,5
1667,1219,2462,14
1668,1597,2956,102
1669,1261,2003,156
1670,1258,2500,116
1671,1414,2567,160
1672,1229,1223,67
1673,1005,2056,10
1674,1513,2519,253
1675,1571,2738,104
1676,1560,2281,37
1677,1158,1356,146
1678,1620,2711,93
1679,1350,2324,5
1680,1367,1986,35
1681,1639,2068,3
1682,1039,2259,29
1683,1170,2522,20
1684,1424,2386,37
1685,1539,1111,5
1686,1569,2637,130
1687,1485,2384,11
1688,1278,1995,144
1689,1576,2970,122
1690,1477,2529,206
1691,1304,1957,9
1692,1309,1830,67
1693,1365,1556,37
1694,1526,2320,77
1695,1190,1858,197
1696,1625,1738,111
1697,1052,1257,206
1698,1096,1695,13
1699,1285,2912,64
1700,1221,2966,9
1701,1185,1533,59
1702,1055,2295,277
1703,1339,1122,30
1704,1472,1547,37
1705,1151,1875,73
1706,1275,2257,19
1707,1306,2941,147
1708,1154,1617,40
1709,1406,1419,21
1710,1496,2479,19
1711,1305,1978,4
1712,1259,2317,178
1713,1253,1830,103
1714,1154,1427,98
1715,1261,1248,249
1716,1022,1454,20
1717,1552,2432,26
1718,1624,1786,147
1719,1297,1284,51
1720,1290,1882,20
1721,1450,2399,4
1722,1100,2217,5
1723,1279,2529,4
1724,1131,1100,25
1725,1247,2032,83
1726,1336,1369,73
1727,1623,2424,41
1728,1152,1005,131
1729,1645,1898,39
1730,1626,2574,132
1731,1484,2060,137
1732,1641,2156,30
1733,1342,2657,7
1734,1051,1588,14
1735,1443,1708,2
1736,1127,1281,6
1737,1597,1704,36
1738,1140,1749,100
1739,1153,2784,17
1740,1456,1946,62
1741,1300,2879,71
1742,1019,1015,58
1743,1046,2317,1
1744,1612,1847,20
1745,1180,1379,24
1746,1521,2960,136
1747,1622,1390,14
1748,1180,1891,78
1749,1386,1564,23
1750,1212,2394,9
1751,1297,2857,16
1752,1410,2493,68
1753,1085,1039,216
1754,1319,1470,216
1755,1381,2807,44
1756,1569,1448,139
1757,1204,1066,11
1758,1339,2083,12
1759,1440,1743,93
1760,1538,1187,181
1761,1568,2935,216
1762,1568,2336,91
1763,1613,2601,132
1764,1126,1228,67
1765,1395,1936,0
1766,1615,2366,60
1767,1240,2582,6
1768,1049,2195,0
1769,1212,2448,138
1770,1065,1783,52
1771,1216,1443,89
1772,1191,2304,1
1773,1193,2492,118
1774,1041,1476,178
1775,1398,2083,36
1776,1322,2996,59
1777,1629,2834,6
1778,1353,1951,100
1779,1284,1340,165
1780,1393,3000,196
1781,1505,2827,42
1782,1140,2916,1
1783,1630,1368,55
1784,1233,1704,4
1785,1529,2014,188
1786,1361,1870,278
1787,1130,2847,242
1788,1625,2371,110
1789,1460,1902,1
1790,1135,2111,21
1791,1436,1368,70
1792,1617,2695,85
1793,1613,2979,1
1794,1492,2772,34
1795,1516,1623,53
1796,1547,2500,8
1797,1289,1366,202
1798,1124,1370,161
1799,1280,1336,127
1800,1058,2927,30
1801,1483,1747,11
1802,1368,1569,108
1803,1151,1688,132
1804,1354,2385,171
1805,1513,1709,213
1806,1222,2061,51
1807,1189,1703,112
1808,1461,1460,235
1809,1648,2662,37
1810,1368,2741,69
1811,1523,1601,222
1812,1625,2430,15
1813,1433,1874,152
1814,1007,1261,67
1815,1290,2051,20
1816,1625,2840,25
1817,1151,2394,64
1818,1486,1274,38
1819,1335,1853,61
1820,1280,2738,63
1821,1329,1106,158
1822,1524,2936,109
1823,1283,2526,34
1824,1633,1826,80
1825,1072,2457,61
1826,1093,2224,41
1827,1449,1422,27
1828,1331,2312,16
1829,1570,1577,169
1830,1574,1015,8
1831,1399,1913,49
1832,1386,2635,11
1833,1407,2027,95
1834,1269,1764,8
1835,1205,1766,144
1836,1428,1350,29
1837,1077,1154,15
1838,1066,2596,247
1839,1576,2461,172
1840,1063,1399,0
1841,1312,1528,0
1842,1528,1197,43
1843,1462,1333,9
1844,1072,1803,147
1845,1047,1828,59
1846,1330,2360,110
1847,1312,2340,200
1848,1104,2487,15
1849,1223,2324,220
1850,1434,1427,14
1851,1504,2110,81
1852,1518,2993,31
1853,1249,1350,142
1854,1197,2290,4
1855,1023,1650,36
1856,1093,2082,27
1857,1599,1800,80
1858,1343,2977,151
1859,1386,2694,6
1860,1280,1727,213
1861,1171,2112,77
1862,1132,1374,64
1863,1379,1661,91
1864,1481,1538,16
1865,1487,1408,174
1866,1058,2939,150
1867,1396,1489,44
1868,1041,2941,137
1869,1588,1072,189
1870,1130,1975,28
1871,1245,1020,42
1872,1260,1418,21
1873,1551,1462,151
1874,1212,2230,62
1875,1624,1652,4
1876,1179,2638,43
1877,1120,2656,74
1878,1405,2070,46
1879,1307,1143,1
1880,1230,1643,195
1881,1398,2261,2
1882,1111,1580,4
1883,1117,2987,18
1884,1278,1178,225
1885,1591,1117,153
1886,1248,2213,63
1887,1116,2371,0
1888,1332,1514,202
1889,1302,1023,110
1890,1049,2291,56
1891,1623,2071,46
1892,1387,1700,124
1893,1271,1489,10
1894,1136,1565,28
1895,1082,2042,18
1896,1195,2440,33
1897,1493,2894,94
1898,1595,1722,53
1899,1626,1574,3
1900,1153,1315,39
1901,1385,1061,234
1902,1574,1723,182
1903,1042,1979,33
1904,1332,1940,19
1905,1327,1853,250
1906,1183,1271,131
1907,1507,2009,91
1908,1144,2447,111
1909,1008,1948,17
1910,1016,1064,22
1911,1038,1774,264
1912,1065,2507,95
1913,1610,1023,2
1914,1170,2440,111
1915,1213,2928,202
1916,1333,2949,5
1917,1056,2328,49
1918,1046,2977,43
1919,1381,1723,70
1920,1337,2897,114
1921,1132,2723,30
1922,1234,2686,150
1923,1414,1479,142
1924,1046,1276,92
1925,1238,1558,39
1926,1583,2798,4
1927,1053,2911,19
1928,1135,2122,114
1929,1335,2149,6
1930,1364,2821,90
1931,1513,2200,24
1932,1507,2382,20
1933,1314,2352,58
1934,1457,1750,39
1935,1433,2930,56
1936,1185,2527,17
1937,1491,2115,26
1938,1060,2945,16
1939,1610,2242,241
1940,1301,2087,51
1941,1472,1231,270
1942,1190,2835,2
1943,1056,2378,31
1944,1129,1318,13
1945,1240,2967,157
1946,1133,2773,109
1947,1417,1084,83
1948,1566,2449,5
1949,1314,2511,9
1950,1182,1638,135
1951,1605,1160,220
1952,1058,1245,168
1953,1567,1163,10
1954,1052,2556,141
1955,1210,1901,244
1956,1510,2727,144
1957,1549,1459,9
1958,1154,2852,15
1959,1012,1598,60
1960,1518,1093,45
1961,1429,2261,82
1962,1252,1355,139
1963,1187,2194,111
1964,1508,2723,103
1965,1469,2165,10
1966,1485,1610,245
1967,1408,2266,5
1968,1128,1737,50
1969,1188,1851,45
1970,1235,2467,31
1971,1369,2987,13
1972,1026,2239,1
1973,1022,2703,124
1974,1063,1532,148
1975,1094,2664,6
1976,1546,2358,112
1977,1526,2403,6
1978,1223,2012,16
1979,1106,2964,27
1980,1287,2861,14
1981,1534,2909,22
1982,1275,1852,121
1983,1426,2748,182
1984,1518,1183,48
1985,1103,1867,270
1986,1530,2164,3
1987,1214,2844,61
1988,1363,1508,72
1989,1050,1489,224
1990,1094,2558,274
1991,1086,2393,32
1992,1102,1440,56
1993,1418,2774,2
1994,1249,2973,56
1995,1497,1389,164
1996,1586,2419,77
1997,1394,2168,24
1998,1308,2982,208
1999,1165,1201,115
2000,1222,2641,30
2001,1294,2344,6
2002,1504,1200,127
2003,1131,1432,59
2004,1240,2089,85
2005,1306,1675,9
2006,1318,1879,255
2007,1235,2816,26
2008,1525,2842,1
2009,1017,1653,79
2010,1170,2310,169
2011,1123,1862,105
2012,1039,1396,83
2013,1377,2025,67
2014,1184,1088,27
2015,1572,1499,8
2016,1616,2774,15
2017,1401,1764,27
2018,1622,2562,73
2019,1621,1790,7
2020,1074,2073,179
2021,1462,1780,85
2022,1489,1053,113
2023,1337,1139,97
2024,1076,1798,81
2025,1173,2979,95
2026,1012,2522,1
2027,1063,2386,92
2028,1016,1418,0
2029,1306,2957,15
2030,1069,2145,86
2031,1646,2530,78
2032,1343,2350,101
2033,1286,2060,242
2034,1473,2985,3
2035,1286,2882,134
2036,1028,1141,40
2037,1339,2425,53
2038,1520,2075,283
2039,1419,2143,116
2040,1380,1694,121
2041,1341,2380,11
2042,1330,2373,76
2043,1145,2717,53
2044,1177,2979,47
2045,1383,2389,62
2046,1491,1760,40
2047,1071,1575,61
2048,1353,1339,18
2049,1599,2160,91
2050,1345,1989,115
2051,1356,2719,38
2052,1056,2933,168
2053,1250,2039,132
2054,1179,1666,45
2055,1614,2241,21
2056,1626,1245,48
2057,1151,2368,29
2058,1373,1492,40
2059,1427,1612,39
2060,1494,1096,8
2061,1020,2695,61
2062,1253,1748,36
2063,1325,1548,74
2064,1385,1488,23
2065,1515,2206,94
2066,1608,2105,73
2067,1449,1458,124
2068,1247,1170,186
2069,1175,1045,245
2070,1337,2596,11
2071,1215,1571,184
2072,1248,1110,39
2073,1250,1714,11
2074,1407,1363,39
2075,1356,2759,4
2076,1176,2743,31
2077,1326,2817,31
2078,1121,2899,69
2079,1314,1671,281
2080,1037,1213,10
2081,1302,1904,162
2082,1160,1616,34
2083,1091,2365,19
2084,1518,1019,44
2085,1601,2437,188
2086,1465,1474,79
2087,1538,1115,38
2088,1599,2272,67
2089,1568,1635,19
2090,1034,2924,22
2091,1435,1464,15
2092,1084,2189,43
2093,1488,1346,2
2094,1521,1841,10
2095,1485,1932,114
2096,1561,1422,84
2097,1138,2537,19
2098,1103,1686,178
2099,1203,2379,17
2100,1427,2123,72
2101,1552,2007,24
2102,1500,2726,66
2103,1191,1637,138
2104,1084,1798,3
2105,1634,1632,70
2106,1336,1590,118
2107,1244,2826,70
2108,1519,1021,8
2109,1213,2534,42
2110,1250,1014,245
2111,1162,2759,76
2112,1423,2206,3
2113,1238,1657,18
2114,1098,1450,162
2115,1408,1421,30
2116,1144,2525,63
2117,1205,1892,37
2118,1133,1797,37
2119,1632,2842,100
2120,1174,1936,55
2121,1397,1203,110
2122,1117,1541,69
2123,1119,2947,4
2124,1650,1610,11
2125,1332,2650,4
2126,1054,1113,7
2127,1035,1507,13
2128,1407,2150,21
2129,1218,1687,6
2130,1450,2765,31
2131,1409,1414,20
2132,1567,2459,54
2133,1323,2586,157
2134,1006,1008,124
2135,1257,2251,26
2136,1032,2098,16
2137,1115,2928,64
2138,1182,2304,6
2139,1024,2111,110
2140,1163,2875,53
2141,1177,2834,5
2142,1462,1337,170
2143,1210,1983,202
2144,1388,1093,19
2145,1599,2333,69
2146,1367,1582,211
2147,1008,1109,53
2148,1453,1110,53
2149,1110,2706,37
2150,1204,1250,9
2151,1384,2367,61
2152,1554,1637,64
2153,1550,1970,88
2154,1408,1661,33
2155,1199,2617,76
2156,1159,1245,29
2157,1338,2435,27
2158,1314,2013,88
2159,1580,2832,19
2160,1100,2891,27
2161,1204,2571,132
2162,1605,2632,117
2163,1166,1635,2
2164,1521,2048,111
2165,1328,2248,46
2166,1635,1192,125
2167,1310,2082,30
2168,1305,2954,13
2169,1054,1733,64
2170,1340,2501,54
2171,1263,2639,13
2172,1218,1342,133
2173,1562,2764,55
2174,1485,1947,24
2175,1531,2041,48
2176,1468,2309,134
2177,1218,1357,42
2178,1587,1956,37
2179,1216,1788,4
2180,1544,2309,141
2181,1503,2119,10
2182,1518,1510,144
2183,1477,1040,25
2184,1339,2553,8
2185,1619,2037,22
2186,1649,2389,30
2187,1099,1862,8
2188,1471,1080,91
2189,1109,2293,137
2190,1398,1194,24
2191,1635,1894,72
2192,1190,1924,3
2193,1491,2489,3
2194,1175,2033,23
2195,1484,1927,0
2196,1280,1173,19
2197,1570,2461,40
2198,1150,2218,57
2199,1649,2739,149
2200,1509,2198,97
2201,1327,1796,104
2202,1227,1605,237
2203,1502,2358,73
2204,1507,1761,12
2205,1598,2388,157
2206,1375,2934,87
2207,1414,2722,11
2208,1471,1065,225
2209,1490,1950,175
2210,1377,1799,181
2211,1197,2560,48
2212,1608,2381,142
2213,1311,2951,81
2214,1098,1393,30
2215,1473,2711,74
2216,1575,1126,86
2217,1460,1723,52
2218,1157,2357,32
2219,1406,2593,126
2220,1014,2582,15
2221,1316,1001,3
2222,1545,1783,35
2223,1274,1817,59
2224,1009,2501,51
2225,1569,1683,64
2226,1567,2037,177
2227,1238,2276,16
2228,1513,2354,31
2229,1123,1695,51
2230,1374,1928,75
2231,1191,2764,3
2232,1452,2656,52
2233,1501,2435,256
2234,1146,2359,175
2235,1186,1099,35
2236,1192,2874,59
2237,1302,2521,123
2238,1636,2034,104
2239,1386,2243,61
2240,1624,1150,10
2241,1435,1559,30
2242,1483,2897,229
2243,1367,2899,211
2244,1018,1726,130
2245,1120,2340,247
2246,1162,2419,21
2247,1160,2059,59
2248,1352,1337,86
2249,1200,2554,51
2250,1241,1913,28
2251,1445,1560,67
2252,1489,2707,4
2253,1007,2078,63
2254,1230,1177,253
2255,1458,1863,49
2256,1012,1327,5
2257,1490,2654,35
2258,1015,2328,20
2259,1306,2533,165
2260,1536,1936,183
2261,1362,1143,26
2262,1337,2488,109
2263,1386,2945,74
2264,1102,1230,5
2265,1250,1365,0
2266,1414,2300,154
2267,1174,1718,72
2268,1574,2586,130
2269,1338,2351,71
2270,1500,1441,123
2271,1057,2304,0
2272,1115,2418,43
2273,1590,1937,205
2274,1539,1039,130
2275,1308,2200,85
2276,1456,2813,70
2277,1344,2566,18
2278,1170,2470,2
2279,1183,1472,126
2280,1511,2402,128
2281,1145,2552,65
2282,1510,2424,50
2283,1486,1256,36
2284,1483,1639,39
2285,1042,2361,40
2286,1001,2987,50
2287,1321,1051,31
2288,1633,2395,59
2289,1011,2513,2
2290,1163,1556,21
2291,1049,1366,55
2292,1397,2370,122
2293,1174,1008,162
2294,1340,2811,285
2295,1110,1708,94
2296,1607,2590,125
2297,1528,2694,16
2298,1287,1053,71
2299,1530,1431,167
2300,1249,2282,22
2301,1537,1108,151
2302,1591,1642,145
2303,1439,1312,34
2304,1252,1021,73
2305,1340,2502,30
2306,1023,1524,5
2307,1424,1678,98
2308,1472,1852,165
2309,1311,2269,7
2310,1282,2134,34
2311,1628,1188,71
2312,1308,2586,12
2313,1141,2690,13
2314,1267,2523,7
2315,1020,2793,221
2316,1317,1322,125
2317,1360,1554,110
2318,1601,2784,86
2319,1583,1639,159
2320,1039,1520,27
2321,1525,2467,67
2322,1172,1918,126
2323,1649,2232,145
2324,1343,1969,217
2325,1533,2313,98
2326,1327,1033,111
2327,1027,1492,2
2328,1092,1584,74
2329,1197,1737,61
2330,1175,1721,98
2331,1054,1356,30
2332,1176,2433,20
2333,1351,2149,72
2334,1012,1629,234
2335,1065,1740,22
2336,1101,1204,37
2337,1371,2354,20
2338,1540,1696,94
2339,1569,1101,109
2340,1644,1917,23
2341,1216,2479,59
2342,1104,2195,12
2343,1192,2640,15
2344,1206,2025,42
2345,1518,2500,45
2346,1325,2381,101
2347,1516,1307,21
2348,1574,2084,184
2349,1439,2618,13
2350,1009,2293,78
2351,1335,1399,15
2352,1561,2573,45
2353,1047,1715,254
2354,1337,1363,185
2355,1581,2865,202
2356,1142,1433,54
2357,1458,1751,128
2358,1325,1882,67
2359,1154,2299,89
2360,1219,1687,113
2361,1613,1063,76
2362,1549,2727,1
2363,1026,2295,32
2364,1624,2647,42
2365,1548,1744,50
2366,1569,2603,160
2367,1338,1591,46
2368,1343,2092,95
2369,1264,1156,61
2370,1082,2316,57
2371,1646,2289,75
2372,1617,2834,10
2373,1572,2813,45
2374,1593,2132,3
2375,1193,1614,107
2376,1162,1904,72
2377,1023,1382,116
2378,1093,2498,181
2379,1213,2476,22
2380,1172,2252,46
2381,1624,1855,10
2382,1264,2055,28
2383,1360,2775,32
2384,1496,2813,65
2385,1437,1357,1
2386,1587,2971,54
2387,1450,1685,155
2388,1258,2343,1
2389,1265,1245,8
2390,1362,2320,188
2391,1620,2434,53
2392,1622,2944,43
2393,1454,1329,264
2394,1399,1050,78
2395,1473,1328,67
2396,1416,1862,3
2397,1224,1188,10
2398,1611,2154,37
2399,1156,1352,95
2400,1114,2465,11
2401,1195,2706,44
2402,1142,1524,28
2403,1638,1385,2
2404,1339,1962,132
2405,1594,2074,197
